,Y,T,C
0,4.602186451771831,2.2767980191974546,2.5535960383949092
1,4.199721445864766,2.3992092263545786,2.7984184527091576
2,-0.2874692494137293,0.2614455080479995,0.522891016095999
3,5.9245655057354965,1.2778044237166442,0.5556088474332881
4,0.430608820001514,-0.04991803698675495,-0.0998360739735099
5,0.6113319986401933,0.5030775854416546,1.0061551708833092
6,-0.007094425487372602,0.30889523354442444,0.6177904670888489
7,3.4606598402859547,-0.09419653648185866,-2.1883930729637173
8,4.6962191689779145,1.6772340966127515,1.3544681932255032
9,2.0625985383932193,1.4548514558925834,2.9097029117851667
10,5.663309276136553,1.5556388038913669,1.111277607782734
11,5.3603747753192525,2.1386194174748447,2.2772388349496895
12,5.883093287612118,1.6544198675626638,1.3088397351253278
13,-1.5851800546810113,-0.5842700537785097,-1.1685401075570194
14,0.647564288231704,-0.16535010711934697,-0.33070021423869395
15,-0.4332646425031436,0.07111931073220996,0.14223862146441993
16,4.083289250609507,0.39425658963828836,-1.2114868207234233
17,-0.14666246290635165,-0.4041149663896114,-0.8082299327792228
18,1.887811646210549,0.08805643483523883,0.17611286967047765
19,-0.011211659360766513,-0.398242463741648,-0.796484927483296
20,4.632989566366579,1.3548629803076686,0.7097259606153373
21,4.9885846886634875,0.873566943182051,-0.25286611363589806
22,-0.30905358229264546,0.5695934665509695,1.139186933101939
23,0.22704508948526958,-0.6265341701867799,-1.2530683403735599
24,4.903911877038401,0.1080378178565955,-1.783924364286809
25,1.165350633382984,0.8537785542868058,1.7075571085736116
26,0.3524934480295181,-0.6701700129568848,-1.3403400259137697
27,4.653500951267197,0.6705261981195272,-0.6589476037609457
28,4.555030330020294,1.7367545350137759,1.4735090700275517
29,0.7535891162621127,-1.0403334728150355,-2.080666945630071
30,-0.0864782695557049,-0.2594649261044592,-0.5189298522089184
31,5.112468245743877,0.7906620561058028,-0.41867588778839454
32,0.4481946779567893,0.07476674180774757,0.14953348361549515
33,1.3879614010328547,0.06781938741011218,0.13563877482022435
34,6.21404880835683,1.197755587433929,0.39551117486785814
35,2.9205779985282785,0.4670167166484013,-1.0659665667031974
36,-1.069472783379558,0.1723249234435972,0.3446498468871944
37,0.7574615891767802,0.11736504218687341,0.23473008437374682
38,-0.4437370861487677,0.8976309381567753,1.7952618763135506
39,1.0338414654458874,0.7390451763983715,1.478090352796743
40,4.043468668453954,1.6097951035300335,1.2195902070600673
41,4.451252168050054,0.3662228843872035,-1.267554231225593
42,1.5968992983260093,0.6378221451937406,1.2756442903874812
43,-1.3646487055654704,-0.33236211683217076,-0.6647242336643415
44,0.674338807333142,0.9909713246851154,1.9819426493702308
45,0.9266886883221508,-0.5890798265286505,-1.178159653057301
46,0.3071984084510144,-0.780732788427319,-1.561465576854638
47,5.3457322345404625,0.1993008686698433,-1.6013982626603134
48,1.4656618031318254,0.3534455986787121,0.7068911973574242
49,4.631789782458568,0.8800014621463381,-0.23999707570732373
50,3.6524886377639274,0.35190835657709574,-1.2961832868458085
51,5.607517643298003,1.9870485880314035,1.974097176062807
52,-0.6392174899268099,-0.4127040037041949,-0.8254080074083898
53,-1.6125701774007084,-0.11665462270658292,-0.23330924541316583
54,0.42222785883345737,-0.7165412196183176,-1.4330824392366353
55,5.271949400109377,0.8091633698276989,-0.3816732603446023
56,0.1347892471001922,-0.15048861999145557,-0.30097723998291115
57,4.125213121318351,0.334500835639963,-1.330998328720074
58,5.209146532605989,1.0807796841829314,0.16155936836586288
59,0.6029752579724785,-0.946126108633933,-1.892252217267866
60,4.587710501819901,1.500985923826597,1.0019718476531942
61,1.5041105638012031,-0.15874439267739565,-0.3174887853547913
62,5.536568066782774,0.9853300661755712,-0.02933986764885765
63,5.05797664344403,0.8791208833046268,-0.24175823339074634
64,-0.2935369914864613,-0.044648269157823224,-0.08929653831564645
65,0.6666845462433334,-0.08845928041621251,-0.17691856083242502
66,0.8376561162280047,0.5184454419990523,1.0368908839981046
67,3.961701754839103,0.7916599708437717,-0.4166800583124567
68,1.1169304717241806,0.6104707233040003,1.2209414466080006
69,2.815503980791186,-0.14380496191916659,-2.287609923838333
70,6.500059867150116,1.9094206057269605,1.818841211453921
71,0.51863695339635,1.4566214191978033,2.9132428383956066
72,1.6920608456327142,0.92116593493134,1.84233186986268
73,-0.7824213145637839,-0.20911279997574073,-0.41822559995148145
74,4.656718034150783,-0.11505314261088184,-2.2301062852217637
75,3.079295456744258,0.14000064805156098,-1.719998703896878
76,6.09712776197693,1.3901305678639544,0.7802611357279089
77,0.5112755385061613,-0.047615155654590784,-0.09523031130918157
78,4.820734981662089,0.4209419334939607,-1.1581161330120786
79,2.960028978264673,1.1860648752706053,0.3721297505412107
80,0.41252723207277786,-0.32329022331426027,-0.6465804466285205
81,4.553171477706483,0.1910407315149356,-1.6179185369701288
82,3.7753556418171477,1.303489142853279,0.6069782857065581
83,-1.459845846948586,-0.787913280309645,-1.57582656061929
84,5.739317059790307,2.2568930039866,2.5137860079732004
85,-0.7568836408065135,0.07152003857478229,0.14304007714956457
86,6.820975228981655,1.3676986791033319,0.7353973582066639
87,4.735315166222963,0.48702441506280225,-1.0259511698743955
88,-0.6084585021863838,-0.5363292377956304,-1.0726584755912607
89,-0.794303707894084,0.5248075600689399,1.0496151201378798
90,-0.11921536157287471,-0.596219645853018,-1.192439291706036
91,0.7430843696037516,0.7143182927098325,1.428636585419665
92,6.080551681367534,0.7349791727976616,-0.5300416544046769
93,-2.8244374214957437,-0.7924974506779151,-1.5849949013558302
94,5.7075220273304685,1.5081919181657337,1.0163838363314674
95,3.3222542202746115,0.5068668861241036,-0.9862662277517928
96,6.261525679579286,1.7673905562913748,1.5347811125827495
97,2.087153812519591,0.1487449597725238,0.2974899195450476
98,-1.7424808699326804,-0.17087166898199116,-0.3417433379639823
99,0.7403622206046164,-0.03997941414435986,-0.07995882828871972
100,-0.8147406635142751,0.28769623648212467,0.5753924729642493
101,3.0443942730859126,0.6138485555467212,-0.7723028889065575
102,-0.7996670033418386,-0.4414368246805012,-0.8828736493610024
103,5.0375730800695,0.6913207779739283,-0.6173584440521435
104,0.16119972019652956,0.22996550760961315,0.4599310152192263
105,5.90588729849893,1.0100635746771,0.020127149354200288
106,-2.536394599037226,-0.4229012601433144,-0.8458025202866288
107,-0.5627323691494308,-0.30666646490313854,-0.6133329298062771
108,4.6835598023077605,2.1776546418163356,2.3553092836326717
109,4.617944428839701,0.8555399459034628,-0.2889201081930743
110,5.041701317344959,1.2431695440585548,0.4863390881171098
111,-1.6037892165176193,-0.3609391459707503,-0.7218782919415005
112,6.8058444779106075,2.0595941898143284,2.1191883796286564
113,0.23290643928746957,0.5204787928314065,1.040957585662813
114,-1.068094993563251,-0.7133827379007669,-1.4267654758015338
115,4.058565139618304,0.3711180582767488,-1.2577638834465024
116,4.833235594871772,1.1188208525411558,0.23764170508231178
117,1.6839425286908538,0.03762576934135932,0.07525153868271864
118,4.404493914180899,0.45948800710782056,-1.0810239857843589
119,0.36249040846243186,-0.07605417766919995,-0.1521083553383999
120,-1.5619483681292212,-0.7455711843222559,-1.4911423686445118
121,0.9098215350785785,1.0199470191557527,2.0398940383115054
122,2.6841596595977824,0.3781017400640876,-1.2437965198718248
123,-0.4829636393933158,0.3027658920377439,0.6055317840754878
124,-1.2690913033063849,0.2906480749829114,0.5812961499658228
125,0.20337627395021451,-0.6690197875075474,-1.3380395750150949
126,4.785915613100391,0.4503506130133358,-1.0992987739733284
127,4.855869051163285,0.6936112232387144,-0.6127775535225713
128,0.3855652418571468,0.30066048059485156,0.6013209611897031
129,-0.5362223073383062,0.6129062882241451,1.2258125764482901
130,-1.1029635045959063,-0.9592259665159198,-1.9184519330318397
131,5.125655072492103,0.47230394472901305,-1.055392110541974
132,-0.7446218175871753,-0.2929389585818795,-0.585877917163759
133,4.813459273365595,0.9162586024335712,-0.16748279513285763
134,3.2969827152744484,0.5592714669658417,-0.8814570660683165
135,0.45614659455559303,-0.08745295163563381,-0.17490590327126762
136,-1.9835138032247006,-0.3765689675757171,-0.7531379351514342
137,5.189672098890118,1.9240824046097886,1.848164809219577
138,-0.5542805668864589,0.01780829328777568,0.03561658657555136
139,3.361865187436969,0.4415081076499052,-1.1169837847001896
140,1.2731624783274313,0.28058377277336904,0.5611675455467381
141,4.370752159117628,1.2147985098359995,0.429597019671999
142,4.217636405664704,0.2893339120005791,-1.4213321759988418
143,3.9520168085265217,-0.08348467579595908,-2.166969351591918
144,5.98132916487804,0.7496637809387281,-0.5006724381225438
145,0.7688003616845908,-0.30296451509130995,-0.6059290301826199
146,1.2629222995534226,0.7577827239651835,1.515565447930367
147,3.554858855116592,1.846663874112227,1.6933277482244542
148,-1.2830505514794315,0.3520316278698852,0.7040632557397704
149,4.441568915069963,1.9283412036642016,1.8566824073284032
150,5.483356620635449,0.4295730304793971,-1.1408539390412058
151,5.6670250952036785,2.1851615485678475,2.370323097135695
152,2.409230532459068,0.3138220030620468,-1.3723559938759065
153,-0.6605949740843773,-0.09316156592288144,-0.18632313184576288
154,-0.2981479357507204,-0.02808881633828513,-0.05617763267657026
155,-1.113723525677424,0.1715916401456415,0.343183280291283
156,2.366211948134341,0.8014117141999506,1.6028234283999012
157,1.329602725957327,0.07903246412000763,0.15806492824001525
158,7.050545541281873,1.5131538632534671,1.0263077265069342
159,0.31150521121178554,0.13844831268572538,0.27689662537145077
160,5.802095113924327,1.9739229157469143,1.9478458314938287
161,-0.4484043540437833,-0.8860225376925088,-1.7720450753850177
162,-1.1837699187306783,-0.34391402444345104,-0.6878280488869021
163,-1.415040272542543,-0.0908585082694832,-0.1817170165389664
164,2.0975171643174066,-0.06499088597401759,-2.129981771948035
165,3.5064600619563344,0.18472482423118108,-1.6305503515376378
166,-1.0474059542128662,0.014278695699050244,0.028557391398100488
167,5.477616554798501,1.5244624163675238,1.0489248327350478
168,4.1037700392905,0.31289139713221326,-1.3742172057355735
169,-0.8807361822704487,-0.507557226032636,-1.015114452065272
170,-1.529043908617475,-0.38016611037246345,-0.7603322207449269
171,0.23394659162489068,0.3614895899452377,0.7229791798904754
172,5.088661276197737,1.6757931021990462,1.3515862043980926
173,5.6221440820620385,0.9867458339735076,-0.02650833205298475
174,4.489064074518051,1.2765531089634257,0.5531062179268511
175,0.1384648750601591,0.6165113129145029,1.2330226258290058
176,0.8497621937547271,0.12719198845284357,0.25438397690568715
177,-1.9037875364441952,-0.41567843187366815,-0.8313568637473363
178,4.9300781926305435,1.8856116955563516,1.771223391112703
179,2.4978680623995135,-0.16742162665783544,-2.334843253315671
180,6.03857577419581,0.814679178456052,-0.3706416430878961
181,3.9603494271336244,0.48842489243754716,-1.0231502151249057
182,0.589992197935868,-0.278498393223863,-0.556996786447726
183,0.1106761943735931,-0.5454115115803267,-1.0908230231606535
184,4.11865523800273,1.3641160252471491,0.7282320504942984
185,-2.4860152927450567,-1.529174559264034,-3.058349118528068
186,0.71921036063703,0.1604869236323945,0.320973847264789
187,0.7652760367751233,-0.7928344766806422,-1.5856689533612844
188,4.338135355163935,1.3175009500627168,0.6350019001254334
189,6.222967645512275,1.4963002562001815,0.9926005124003628
190,4.286322482309264,0.6092210616644217,-0.7815578766711566
191,5.334097958359308,0.13470924895016478,-1.7305815020996704
192,6.230882271075346,2.11186533873652,2.22373067747304
193,-0.8227515524066675,-1.1300142636339896,-2.260028527267979
194,0.48100141400941476,0.3037741567952668,0.6075483135905336
195,0.2811629105455697,-0.2505861961922263,-0.5011723923844525
196,-1.6953340419475542,-0.7364136487318514,-1.472827297463703
197,3.5662150322998354,0.28197586172423106,-1.4360482765515379
198,4.604173201529498,0.21322580703524574,-1.5735483859295085
199,0.1438794380627766,0.655692379347576,1.311384758695152
200,-0.02295468569422715,0.31120849900095787,0.6224169980019157
201,5.624384114219091,1.261674226711608,0.523348453423216
202,6.284274688498344,1.560244305073454,1.1204886101469083
203,1.1298260307856574,1.1370254364562244,2.274050872912449
204,-0.4163975238531903,-0.5190095782113766,-1.0380191564227532
205,5.482221576986831,0.5152867773596881,-0.9694264452806239
206,0.004577751869820179,-0.46946297112291346,-0.9389259422458269
207,-1.560569407112287,0.15596048299331355,0.3119209659866271
208,5.028824898356643,0.7521713503527394,-0.49565729929452124
209,6.134542280291619,1.7736782323913802,1.5473564647827607
210,0.4822937515655133,0.5486037608653471,1.0972075217306942
211,4.439637788372706,0.36830188941134767,-1.2633962211773047
212,4.749184773934404,0.4681143485063146,-1.0637713029873708
213,1.0380657678860952,0.5120480002793009,1.0240960005586017
214,4.211780811818579,1.066391138903852,0.13278227780770405
215,0.47224915497425757,-0.23813802369620404,-0.4762760473924081
216,5.863941590996058,2.0642461831352907,2.128492366270582
217,2.4692491596867474,-0.7349084109861423,-3.4698168219722847
218,-0.8788427408718279,-0.713416082530596,-1.426832165061192
219,3.580925843719145,0.23737785542607148,-1.525244289147857
220,0.9093805210505718,0.3347117702458343,0.6694235404916686
221,5.712289516973747,0.5009085037675429,-0.998182992464914
222,0.3701634124539829,0.4449442596655638,0.8898885193311276
223,4.14635194634123,1.0300643474406912,0.06012869488138217
224,6.355841988246447,2.1836912689637042,2.367382537927409
225,0.5576048360936237,0.6269604130241757,1.2539208260483514
226,0.8812510482206033,0.9293882819906916,1.8587765639813831
227,6.864523016970008,1.5469658546265719,1.0939317092531438
228,0.7075397759813575,-0.036434784313498454,-0.07286956862699691
229,1.494063252638437,0.7647897950458151,1.5295795900916302
230,4.520200850092038,0.8817191924814913,-0.2365616150370173
231,-0.044641119043340005,-0.35901949348428047,-0.7180389869685609
232,3.8180511975994,0.34142422068418965,-1.3171515586316207
233,2.1208442335682247,0.258737957510435,0.51747591502087
234,5.438104837643876,0.28492818855265745,-1.430143622894685
235,4.299902765044644,-0.20100775034103213,-2.4020155006820643
236,-2.249871832590482,-0.360213845272724,-0.720427690545448
237,5.164095698847252,0.8064088867333905,-0.3871822265332191
238,5.558213628500418,1.9788450028015083,1.9576900056030166
239,6.229687540636322,1.0155387577665211,0.031077515533042076
240,6.332765965724307,1.0519459394051205,0.10389187881024102
241,5.294164437243338,0.8490752387230175,-0.30184952255396497
242,-0.8993905941800147,0.32304783989051317,0.6460956797810263
243,0.37871286916147473,0.25642867252415796,0.5128573450483159
244,0.7479269698854277,0.12050127514514433,0.24100255029028866
245,5.550840148886535,0.15285394540542752,-1.694292109189145
246,6.041703137322566,1.0084905292745807,0.016981058549161546
247,0.8559590303945661,0.06441772208641205,0.1288354441728241
248,2.8667664809932094,0.7413898375506549,1.4827796751013098
249,6.10813529898487,1.0847178192639353,0.16943563852787072
250,-1.896890323598938,-0.5731204639447072,-1.1462409278894143
251,3.1661942135838963,1.0739441786083732,0.14788835721674623
252,-0.6824396323351658,0.5760150172812011,1.1520300345624022
253,5.389202318379641,0.6232863953635983,-0.7534272092728035
254,4.31891724032673,0.7037714634932017,-0.5924570730135964
255,4.4755561409681635,1.5212480802748796,1.0424961605497591
